構想区域人口,手術総数,救急車の受入件数,施設全体_医師_常勤,新規入棟患者数のうち施設からの入院の割合,新規入棟患者数のうち他病棟、他院から転棟の割合,新規入棟患者のうち夜間・時間外に受診診察後直ちに入院となった患者の割合,病床利用率,平均存棟日数,院内総病床数,病床数の全体に占める割合,構想区域人口あたりの医師数,構想区域内の救急車受入数の最大割合
323574,748.0,1461,22,5.357705641348881,1.3867002836432398,19.678362573099413,51.95668271010737,8.84139234525122,199,74.37185929648241,1.1882907773801357,31.572732152442295
134673,1511.0,2242,64,1.5090543259557343,10.580147551978538,8.264462809917356,67.72754345118848,10.489392033542977,330,76.66666666666667,1.240783230491635,50.85053300068043
381296,259.0,2187,80,3.5116153430578065,11.507293354943274,8.535233570863024,55.309054460407616,8.96021650879567,372,22.04301075268817,1.4424489110822039,33.530615227239515
2396732,1159.0,3263,154,0.4302925989672977,21.686746987951807,1.6290351560160505,70.12514797902925,8.91720430107527,626,25.878594249201278,1.7121230074952059,7.814305820965546
827357,2511.0,4856,123,5.764282038085435,14.839595127809229,9.037436431591201,63.13905401912639,8.35233780665014,520,40.76923076923077,1.062660979480442,18.157343703260544
827357,969.0,1377,34,5.3726626283908345,10.350276534105873,14.92842535787321,67.6179093500046,9.682464454976303,220,67.72727272727273,1.062660979480442,18.157343703260544
71771,533.0,615,19,6.477732793522267,5.060728744939271,12.550607287449392,60.19031684617798,19.41970310391363,131,100.0,0.9014783129676331,36.01841196777906
85555,1847.0,997,34,2.5330396475770924,2.2026431718061676,6.761565836298933,70.22779744497461,10.033424958768554,225,79.11111111111111,1.6422184559639998,69.91239048811013
1056344,3975.0,1993,79,1.9186843307446324,14.783005938784832,7.273372361185028,76.84550989345509,9.112855918054239,364,98.9010989010989,1.0716206084381603,14.966093676076328
771746,309.0,1074,12,3.685897435897436,15.144230769230768,13.221153846153847,50.98816331959037,15.261942675159236,196,52.55102040816327,4.576505741526358,8.977671512861054
459608,2533.0,2916,76,2.070096331215413,35.01742160278746,7.778785131459655,59.42816183497929,7.650774120783349,402,85.57213930348259,2.1078832396302936,26.374041001131932
125074,2216.0,2218,92,0.2973881561934316,26.596845099560383,10.374036356714571,61.01849702035446,10.165946747469537,418,84.688995215311,1.3320114492220605,51.08245048364809
189488,2867.0,2562,97,1.3711473104418141,18.094456814719326,10.472370766488414,97.64191674217793,10.710126286248832,344,74.7093023255814,1.2919023895972306,33.98779517113293
386244,2723.0,2606,99,5.599590897468678,9.473280490923038,7.453077258838935,72.90669109380855,10.960190285428142,374,87.96791443850267,2.349033253590994,22.47785354661908
62140,1507.0,1140,32,4.873737373737374,6.717171717171717,11.818181818181818,51.3729905548258,10.37387899456865,258,84.88372093023256,0.7032507241712264,72.65774378585085
152486,50.0,426,2,15.178571428571427,7.142857142857142,18.662952646239557,29.490824502455414,15.958041958041958,98,54.08163265306123,0.9089359023123433,53.045745437307424
99784,88.0,392,5,11.370716510903426,8.878504672897195,179.66867469879517,68.79908675799086,23.30549110595514,99,60.60606060606061,1.6465565621742966,49.33521353746978
1754911,1316.0,1308,39,6.932360370474319,6.73589671625035,5.245390807582446,76.3945205479452,16.072793148880105,199,87.93969849246231,1.1357840938942203,8.645219174570624
592506,440.0,84,12,4.866666666666666,3.4666666666666663,1.6666666666666667,45.57170813530892,10.856476856476856,98,100.0,1.0918032897557155,26.063139100795325
120880,779.0,918,23,10.975076519457804,3.1482291211193703,6.423306423306423,73.50403277429267,12.640686922060766,170,62.94117647058823,1.00264725347452,71.78123004894658
1056344,4081.0,5694,110,2.2010601024166743,16.566346240229986,10.932307154101801,65.86658725431805,9.594829082075307,599,76.79465776293824,1.0716206084381603,14.966093676076328
884635,2998.0,551,56,1.1636057759708396,11.369690172437965,2.6356371793074445,58.777410796469766,7.61048794167134,253,100.0,1.4360725044792484,21.255758979183252
61114,345.0,870,17,9.597523219814242,3.4674922600619196,9.328493647912886,54.6689497716895,11.79193598030163,195,49.230769230769226,1.3041201688647446,37.06859821048147
346482,390.0,310,14,4.835318850735809,53.11843027330063,17.70186335403727,50.717877579330676,20.8623395149786,199,79.39698492462311,1.5995058906378976,45.887945670628184
222613,1400.0,4111,99,1.7957351290684627,2.525252525252525,12.306536438767845,58.92446183953034,10.426038781163435,535,32.71028037383178,1.3507746627555444,38.266778367308945
150861,2680.0,2605,90,3.040819699223269,10.890761857544208,9.544174402837175,48.08072668668962,10.398447401774398,565,66.19469026548673,1.5199421984475776,55.60220034742328
1754911,0.0,0,3,8.29310124164163,17.59289694723542,0.0,84.80697384806975,17.78386165132683,139,23.741007194244602,1.1357840938942203,8.645219174570624
269524,3204.0,3094,136,1.1537030145143283,15.618409626597195,8.394440188245595,61.96358251152771,11.420595533498759,475,85.6842105263158,1.3230732699128835,45.86063682510383
870495,4673.0,5079,148,4.131789848619769,11.95013357079252,5.453054530545305,78.04768109307321,9.83021378515036,400,97.25,1.5758849849798102,32.66510538641686
1993903,147.0,7430,484,0.5780346820809248,6.9364161849710975,7.63514074566138,41.13013698630137,10.264957264957266,1031,2.3278370514064015,1.4352252842791249,11.019536882580791
332648,66.0,210,12,4.166666666666666,5.135658914728682,2.034587995930824,57.64881693648817,11.117195004803074,194,28.350515463917525,1.1603857531083908,42.18277945619335
793673,100.0,325,7,13.470873786407767,49.87864077669903,6.25,94.20783174207833,20.644026682838085,99,100.0,1.1545056969305998,18.693504799179948
54027,264.0,566,12,11.779448621553884,21.8671679197995,3.372681281618887,89.46183953033268,17.196865203761757,110,76.36363636363636,1.2789901345623482,28.889921040408733
628495,1341.0,978,34,4.330588594083562,4.879536444037816,7.322175732217573,58.02085463095481,8.70891514500537,264,50.75757575757576,0.625780634690809,48.892718105814026
351579,354.0,1200,18,7.5225677031093285,4.714142427281845,25.92778335005015,48.969090270460136,13.969438877755511,156,100.0,0.709940013482034,41.49096385542169
3777491,500.0,158,10,0.9615384615384616,11.538461538461538,3.4537725823591923,68.27014972921312,11.47830744509909,146,29.45205479452055,1.054112372471569,8.412692883764674
581839,2298.0,9494,100,8.29310124164163,17.59289694723542,9.024316400220012,76.652573425785,17.78386165132683,410,59.268292682926834,0.816892645560026,39.74713221133718
3777491,135.0,202,14,24.82758620689655,27.413793103448274,4.231027535258563,85.50228310502283,19.28755364806867,183,19.672131147540984,1.054112372471569,8.412692883764674
1540389,1628.0,0,6,0.05865102639296188,0.0,0.0,53.83561643835616,3.4605224537716466,30,100.0,1.7206692595182127,10.48794255072282
637742,25.0,698,4,15.126050420168067,3.571428571428571,35.15248796147672,70.6692759295499,18.730290456431536,65,53.84615384615385,1.956433792975843,14.427979604843848
307771,30.0,176,3,8.857808857808857,6.293706293706294,16.317016317016318,71.622760800843,31.286536248561564,52,100.0,1.3890197581968413,26.763218784814462
254067,99.0,322,6,13.447782546494993,7.296137339055794,7.9559363525091795,92.74342835986673,17.880085653104924,75,49.333333333333336,0.5667796289955012,30.86350974930362
85555,2486.0,2793,72,4.988399071925754,9.663573085846867,13.48754145760694,68.8458904109589,11.673538122060275,558,71.68458781362007,1.6422184559639998,69.91239048811013
64902,543.0,1010,17,0.0,49.88745075970738,6.809229037703996,44.999086757990874,6.901120448179272,150,100.0,0.9799389849311267,46.303337558090405
1366912,1175.0,1810,38,5.921259842519685,11.590551181102363,4.429626101452727,100.65492498369211,12.127004086765169,186,56.45161290322581,1.1271391281955239,17.221327822764735
1366912,400.0,623,12,5.368589743589744,27.96474358974359,11.133740665308894,63.229860500188515,20.020692399522485,150,72.66666666666667,1.1271391281955239,17.221327822764735
1366912,789.0,523,5,3.1734317343173433,5.387453874538745,9.29889298892989,52.84066330209084,5.3554987212276215,38,100.0,1.1271391281955239,17.221327822764735
236868,564.0,3691,110,0.0,9.411764705882353,7.257284905399806,75.3825593050451,6.316349384098544,393,10.432569974554708,1.495769795835655,34.68007140843747
1366912,1241.0,1120,29,15.577078288942694,7.74818401937046,9.114811568799299,59.02128026191092,13.750702529104776,255,62.352941176470594,1.1271391281955239,17.221327822764735
140492,2912.0,3463,134,2.883834281072299,3.8180341186027618,12.935834832519488,50.203117619272554,9.700030422878005,531,49.152542372881356,1.4470574837001398,74.77866551500756
227759,835.0,75,15,1.284796573875803,5.2462526766595285,0.0,86.17808219178082,20.282643739924772,275,21.818181818181817,0.9277350181551552,59.26599939338792
1366912,1760.0,4144,155,3.090148698884758,30.343866171003718,7.3985394469053025,79.87172381027793,11.67206665123814,565,30.61946902654867,1.1271391281955239,17.221327822764735
725493,348.0,187,5,21.958285052143687,11.181923522595596,1.8036072144288577,87.69660071029934,20.023168259484507,335,32.23880597014926,1.7827877043610343,25.093058185855156
84314,65.0,129,6,31.93979933110368,1.0033444816053512,10.033444816053512,59.279553526128865,19.4571190674438,54,100.0,1.6497853262803333,54.86752009526646
506835,242.0,228,13,8.638132295719844,11.439688715953308,10.938924339106656,79.83013698630137,11.36870854467421,150,33.33333333333333,1.2327483303244644,20.594381239842114
1061790,1327.0,5189,21,1.6363636363636365,27.246753246753247,20.062047569803514,88.92805824312674,24.11220779220779,217,65.89861751152074,1.6376119571666714,17.787311037179713
884635,2322.0,5853,121,2.0743172660796896,17.325772272795106,16.485435352012065,93.16394167034909,9.361207725893584,380,48.94736842105263,1.4360725044792484,21.255758979183252
137143,101.0,107,5,15.708812260536398,12.51596424010217,11.36653895274585,45.08117706747844,22.667091836734695,148,72.97297297297297,0.9428115179046687,69.85097439816585
140492,0.0,0,6,0.5263157894736842,67.89473684210526,0.0,77.05479452054794,35.714285714285715,126,19.047619047619047,1.4470574837001398,74.77866551500756
275508,375.0,169,13,2.613480055020633,3.7138927097661623,4.126547455295736,36.843016847740515,16.18747838118298,174,100.0,2.3026554582807033,27.77838249700664
275508,1587.0,1878,389,0.9209272785011114,11.813274055255636,8.350702615477712,80.08109589041095,11.591687817258883,597,20.938023450586265,2.3026554582807033,27.77838249700664
275508,90.0,584,16,8.969315499606608,30.605822187254127,14.816675037669514,83.48881567539449,18.888976069046684,248,31.854838709677416,2.3026554582807033,27.77838249700664
275508,952.0,90,11,0.0,3.104575163398693,0.0,73.04013458303292,37.30605564648118,171,100.0,2.3026554582807033,27.77838249700664
452986,35.0,67,1,2.7906976744186047,43.02325581395349,5.813953488372093,51.444364335496275,24.80417149478563,57,100.0,1.751930523239129,48.376244729523634
155308,3036.0,4429,74,1.5054488259746095,11.54926412762611,14.16582126717698,75.93329362715903,10.775185936443544,424,81.36792452830188,0.9638911067040976,83.7081837081837
820860,0.0,65,8,24.873096446700508,51.438240270727576,2.8109627547434997,91.38812785388127,16.932318104906937,186,16.129032258064516,1.0186877177594231,22.799317239697633
336493,190.0,396,5,10.449574726609963,23.693803159173754,0.0,66.33125778331258,16.160194174757283,299,18.394648829431436,1.53465302398564,25.299917431638253
104281,619.0,993,12,10.035985605757697,10.035985605757697,8.189806678383128,77.64840182648402,13.582268370607029,199,60.30150753768845,1.5976064671416654,42.39891574429636
1155470,496.0,994,16,6.465155331654072,12.174643157010916,5.913978494623656,89.20547945205479,13.669185558354323,186,26.881720430107524,3.779068257938328,4.6812581991063595
1155470,3219.0,1135,261,0.16081479496113643,16.255695523988205,3.5318170201891133,85.92954990215264,11.164804282368685,643,41.36858475894246,3.779068257938328,4.6812581991063595
1155470,2833.0,2583,73,2.676864244741874,10.66648456705818,6.582778702163061,76.3338841213155,9.634687836383208,335,76.71641791044776,3.779068257938328,4.6812581991063595
1155470,2941.0,3222,42,4.250128402670775,15.035952747817156,16.615305598356443,83.74586679263108,11.382985553772071,290,100.0,3.779068257938328,4.6812581991063595
771746,1243.0,1857,30,7.723193197921587,33.963155408597075,10.911667453944261,57.570589879787526,9.833114480124149,206,95.14563106796116,4.576505741526358,8.977671512861054
1155470,1897.0,4581,130,1.2695924764890283,30.67398119122257,11.642257692940596,75.47780161742861,10.669258884827746,390,63.84615384615384,3.779068257938328,4.6812581991063595
740743,268.0,1013,10,15.36697247706422,18.11926605504587,22.93577981651376,44.96105291431641,9.61735133582304,102,100.0,3.4449194929955467,9.276815596248552
1155470,2407.0,2479,50,2.1749408983451537,19.448384554767532,14.646464646464647,65.62282123042176,10.79945054945055,307,90.87947882736157,3.779068257938328,4.6812581991063595
740743,2510.0,5091,162,1.9249094720792832,21.30741376024395,13.978145623715243,95.20969441517387,8.611704155547084,405,32.098765432098766,3.4449194929955467,9.276815596248552
148804,195.0,771,6,8.701298701298702,3.6363636363636362,14.723320158102768,92.10314262691378,14.72938144329897,70,48.57142857142857,0.780892986747668,36.96598420119297
916760,2022.0,1224,49,1.931200965600483,19.5936431301549,4.42225392296719,74.70004723665565,11.148957598952563,297,68.35016835016836,2.167197521706881,11.943918756830236
1993903,81.0,0,17,8.29310124164163,17.59289694723542,9.024316400220012,54.884417808219176,17.78386165132683,257,24.90272373540856,1.4352252842791249,11.019536882580791
351579,40.0,102,18,26.10619469026549,44.24778761061947,3.9739884393063587,98.14155251141551,23.814958448753462,178,33.70786516853933,0.709940013482034,41.49096385542169
457941,122.0,0,4,15.272727272727273,34.0,0.0,44.94063926940639,18.058715596330273,90,66.66666666666666,1.8061278636330882,22.875260268786672
148804,1196.0,1101,24,5.74430823117338,10.367775831873907,4.562841530054644,86.96740670760511,12.917733730924398,216,53.7037037037037,0.780892986747668,36.96598420119297
212094,2640.0,4656,81,5.778414517669532,7.656797198344477,9.514602625419762,65.52412150089339,10.495945301319765,430,64.18604651162791,1.294237460748536,46.992117272852994
2396732,0.0,5,3,0.0,0.0,0.0,30.228310502283108,13.4679186228482,39,100.0,1.7121230074952059,7.814305820965546
459608,95.0,45,4,4.225352112676056,11.737089201877934,6.651884700665188,65.19533231861999,15.500603136308806,64,42.1875,2.1078832396302936,26.374041001131932
117998,1702.0,1474,60,6.047636769631559,11.481205805731298,9.425124201561392,73.74782944240788,14.201560468140443,426,66.66666666666666,1.1822234275157206,53.274500696702276
2396732,170.0,362,6,8.29310124164163,17.59289694723542,9.024316400220012,53.55905918842078,17.78386165132683,199,79.89949748743719,1.7121230074952059,7.814305820965546
729320,278.0,0,3,0.0,0.0,0.0,60.516634050880626,5.711858145548578,35,100.0,2.2814402457083314,14.659747611746669
338775,341.0,1562,5,17.227456258411845,27.388963660834452,30.551816958277257,84.29484670580561,21.89495086411386,105,100.0,1.335399601505424,18.70735822756951
637742,320.0,15,6,3.557312252964427,10.079051383399209,0.0,62.455790784557905,24.228019323671496,97,56.70103092783505,1.956433792975843,14.427979604843848
637742,572.0,708,233,0.14749262536873156,5.162241887905605,2.793335200224027,73.63742349169338,12.448879034244888,602,15.614617940199336,1.956433792975843,14.427979604843848
637742,487.0,1165,15,8.185245018847603,26.65589660743134,5.600430802369413,89.00062266500622,15.43574514038877,88,100.0,1.956433792975843,14.427979604843848
637742,3689.0,3622,271,1.1297678275290217,18.107379767827528,10.880454428091918,56.287238644556595,10.083488324033892,824,57.64563106796117,1.956433792975843,14.427979604843848
158181,1514.0,1438,49,1.2906954344057022,22.635330379502985,6.769382068513359,54.662369057211926,9.934973637961336,270,94.44444444444444,1.1531094126348929,23.6163573657415
103766,259.0,716,9,11.723446893787576,8.216432865731463,27.01111837802485,25.836807623585468,15.152694610778443,199,80.90452261306532,1.4677254592062914,55.63720750338425
220729,847.0,1647,46,2.979437683592111,13.344523709609735,22.83702213279678,34.90827525434591,9.143096936634494,203,84.23645320197045,1.0664661190872065,29.22212023864158
858535,146.0,723,9,32.87671232876712,8.356164383561644,4.50112528132033,76.98082191780821,19.258396161754625,200,25.0,2.3807998509088155,11.748211639874457
67670,15.0,55,6,33.21917808219178,14.04109589041096,10.033444816053512,47.58620689655173,34.737931034482756,184,31.521739130434785,1.2679178365597754,53.918076580587716
81480,60.0,30,3,12.997903563941298,22.0125786163522,0.0,84.34931506849315,26.00844772967265,71,56.33802816901409,1.296023564064801,55.03769705277587
427103,221.0,180,20,5.277777777777778,34.166666666666664,5.9192825112107625,29.36986301369863,13.474860335195531,270,33.33333333333333,0.9859448423448209,55.56134410002605
2501526,964.0,15,9,0.0,0.0,0.0,38.03237858032379,5.806083650190114,44,100.0,1.437002853458249,11.79884939387713
2501526,4016.0,210,124,0.1816617267425184,13.098766612486854,1.2006861063464835,62.01080298474217,10.655343986221414,500,98.4,1.437002853458249,11.79884939387713
735278,407.0,60,22,1.375059269796112,4.883831199620673,1.2690355329949239,71.82391873172233,11.222703222703222,209,42.58373205741627,1.1002641177894619,28.158004654215645
701627,3601.0,7925,232,1.5504451038575668,1.2388724035608307,11.930233737261066,84.10104519693562,10.12042907570513,771,62.38651102464332,1.109991491205441,33.53000543436069
484282,4584.0,7887,182,5.532969757064947,1.9732275656916214,14.645042839657282,81.84029776294079,10.268849301877708,600,59.5,1.1326045568491085,45.275545350172216
735278,6411.0,6571,173,2.0388408252162864,20.872406074172666,12.598384154287205,91.62265216777291,11.77245508982036,684,85.08771929824562,1.1002641177894619,28.158004654215645
325234,3743.0,8009,174,0.9325985587113182,20.313692242475625,13.422630723533038,93.62599186767201,10.000168662506324,534,64.9812734082397,0.8464674665010424,61.23088685015291
695479,1359.0,1770,23,8.810126582278482,5.721518987341772,7.8214578214578205,83.14536507514298,15.859208523592086,316,65.18987341772151,0.9614956023115003,30.546838223756474
628495,735.0,1611,39,4.881325570980744,4.478280340349306,12.395982783357246,84.32267884322678,14.889137737961926,193,55.95854922279793,0.625780634690809,48.892718105814026
514824,685.0,1100,41,9.52018278750952,6.968773800456969,11.143523920653442,77.21672865826,16.197145575642246,199,75.87939698492463,1.3897953475362452,37.609492988133766
484282,430.0,290,17,11.69811320754717,16.855345911949684,4.030346135609293,86.35616438356165,19.614187927815806,148,67.56756756756756,1.1326045568491085,45.275545350172216
427103,0.0,0,10,38.99657924743444,10.148232611174459,0.0,35.37243150684932,9.438035408338093,100,64.0,0.9859448423448209,55.56134410002605
858535,244.0,30,3,0.0,0.0,18.60751694393099,46.06500134300295,5.29320987654321,51,100.0,2.3807998509088155,11.748211639874457
1365611,72.0,1104,6,24.201277955271568,42.6517571884984,22.34499693063229,58.307137707281896,16.317998385794997,140,67.85714285714286,0.7840446510755992,20.365994394680442
476915,1592.0,923,24,7.234858865442587,18.553028226911483,18.231834566495923,87.59740792387827,14.491789930791152,234,71.36752136752136,4.089827327720873,15.630176178286403
351579,96.0,289,3,17.422867513611614,2.540834845735027,30.30852994555354,86.96917808219177,27.957798165137614,48,100.0,0.709940013482034,41.49096385542169
725493,47.0,0,7,0.0,0.0,17.444981213097154,55.93424657534246,2.7404026845637586,25,100.0,1.7827877043610343,25.093058185855156
401760,3564.0,322,22,0.27848101265822783,0.7341772151898734,1.9493670886075949,90.38896110388961,11.452932978588622,137,100.0,0.8883412982875348,41.86851211072664
1285373,1404.0,6043,727,0.1994813484939158,18.990624376620787,3.1094224924012157,72.18777537450933,9.01029897010299,934,18.308351177730195,3.1733201179735375,13.713305916175694
820860,730.0,55,12,0.28929604628736744,3.857280617164899,0.0,75.80654179480011,13.049085659287776,103,47.57281553398058,1.0186877177594231,22.799317239697633
695479,4300.0,1886,60,1.596216375997635,5.71977534732486,5.010345846881466,80.31256029326646,12.318117925575201,284,100.0,0.9614956023115003,30.546838223756474
718337,5602.0,7736,218,1.2757724167120141,24.747566358304613,10.121773522064945,83.40220827415585,10.989556293389677,657,91.01978691019787,0.8153554668630462,36.19181286549708
1407697,50.0,66,3,24.096385542168676,34.53815261044177,12.544802867383511,69.63556474541225,53.669322709163346,83,63.85542168674698,1.1160782469522914,18.822195727381118
1070780,640.0,976,27,16.348773841961854,9.04632152588556,21.661129568106315,73.11522965350524,12.32491170877479,193,44.04145077720207,2.041128896692131,12.205722564288301
771746,181.0,86,8,17.85095320623917,31.369150779896017,0.8665511265164645,53.8495946323735,16.76414273281114,49,100.0,4.576505741526358,8.977671512861054
771746,850.0,3438,6,10.943579766536965,8.706225680933851,0.0,101.96712328767123,9.108663729809104,50,100.0,4.576505741526358,8.977671512861054
771746,1369.0,45,0,0.0,0.0,0.0,47.00498132004981,5.029313790806129,44,100.0,4.576505741526358,8.977671512861054
2396732,9453.0,6014,271,3.1238610923100953,17.582131514551985,6.140734265734266,83.59973382896216,9.479276700923638,670,89.1044776119403,1.7121230074952059,7.814305820965546
125011,35.0,188,7,13.842975206611571,13.842975206611571,3.558718861209965,57.00659563673263,14.498064516129032,138,19.565217391304348,1.0807048979689786,21.654778887303852
1324025,1148.0,2290,26,28.28729281767956,8.977900552486188,11.918158567774936,90.74598825831703,15.941694169416941,226,77.43362831858407,1.275353562055097,15.058494319139612
465839,2643.0,5630,105,3.331350386674598,13.65258774538965,13.684277368554737,83.57446808510637,10.77984962406015,496,47.37903225806451,0.8481471066183811,44.960868870787415
758811,55.0,251,0,16.431924882629108,23.004694835680752,7.042253521126761,69.38356164383562,29.619883040935672,100,100.0,1.031613932850209,31.500970294073742
164128,0.0,0,2,15.517241379310345,16.502463054187192,9.367681498829041,83.42147180630774,32.16953316953317,70,61.42857142857143,0.6823942288945213,68.06339557099436
793551,309.0,0,5,0.0,0.0,0.0,33.99828767123287,3.051094890510949,32,100.0,1.2755323854421456,19.66480446927374
793551,66.0,76,4,7.471264367816093,16.091954022988507,17.24137931034483,55.013698630136986,20.459970887918487,35,100.0,1.2755323854421456,19.66480446927374
158181,215.0,129,12,2.515723270440252,11.892510005717554,1.7152658662092626,77.91282689912828,16.710470085470085,110,100.0,1.1531094126348929,23.6163573657415
820860,164.0,45,2,0.8836524300441826,20.3240058910162,0.4541326067211626,68.93835616438356,17.866863905325445,82,58.536585365853654,1.0186877177594231,22.799317239697633
1155470,60.0,60,1,5.6000000000000005,8.0,20.0,71.35464231354642,55.92047713717694,54,100.0,3.779068257938328,4.6812581991063595
668916,199.0,15,2,0.0,2.0338983050847457,0.0,42.95205479452055,21.329931972789115,40,100.0,2.6157245453838747,15.668319979651532
60324,390.0,228,8,2.8602860286028604,19.58195819581958,7.15071507150715,72.73698630136987,28.670626349892007,100,100.0,1.6477687156024137,50.14291547570436
233055,168.0,123,2,3.2388663967611335,22.672064777327936,7.628294036061026,82.70928462709286,19.74205267938238,72,50.0,0.9602883439531442,32.00323537341602
729320,451.0,115,3,4.122137404580153,3.816793893129771,7.1022727272727275,78.83386020372322,17.224865694551035,72,54.166666666666664,2.2814402457083314,14.659747611746669
381296,599.0,318,7,3.530751708428246,16.173120728929387,4.633920296570899,55.05022831050228,13.905420991926182,105,57.14285714285714,1.4424489110822039,33.530615227239515
181456,45.0,60,3,35.8148893360161,10.663983903420524,4.621072088724584,65.27671232876712,24.066666666666666,90,55.55555555555556,0.5698351115421921,34.97896213183731
63372,10.0,45,2,8.29310124164163,17.59289694723542,5.1020408163265305,0.0,17.78386165132683,42,47.61904761904761,0.6280376191377895,42.54361283061339
63372,65.0,320,6,9.265944645006016,26.353790613718413,7.2202166064981945,48.43646669815777,12.955148452305748,58,100.0,0.6280376191377895,42.54361283061339
476915,1035.0,436,13,1.873536299765808,3.0444964871194378,2.4070021881838075,74.96034607065609,8.084758942457231,209,18.181818181818183,4.089827327720873,15.630176178286403
3777491,0.0,0,5,7.207207207207207,90.990990990991,0.0,40.81213307240704,112.72972972972973,266,31.57894736842105,1.054112372471569,8.412692883764674
1070780,154.0,279,0,16.11047180667434,39.12543153049482,4.61642905634759,87.06956755304861,18.565864833906073,145,35.172413793103445,2.041128896692131,12.205722564288301
635455,22.0,350,5,4.58656330749354,8.979328165374676,4.328165374677003,71.59263871592638,16.658081133290406,99,100.0,0.741830656773493,28.304483616536974
1617143,740.0,1408,20,6.399461098012798,23.00437857864601,54.429100707308855,63.382409422609136,8.324869682192702,107,99.99999999999999,2.29033548671948,9.187337945951942
52751,579.0,1322,22,6.635672020287404,7.776838546069316,7.5556990636099455,47.01754385964912,8.22016806722689,199,57.28643216080402,0.4890902542131903,100.0
61942,1462.0,1948,44,4.351591253518078,11.301147434509634,14.023405972558514,77.2105709783004,13.759127241304817,281,80.4270462633452,1.1252461980562463,55.561893896177985
476915,3111.0,4152,59,1.6952552914033505,24.41568863476778,9.73677019765006,94.44556596971881,9.855745598635702,300,95.0,4.089827327720873,15.630176178286403
1070780,1752.0,3743,44,10.817219992703393,22.32761765778913,17.48761294083358,93.89712049203243,11.81185159134869,214,91.58878504672897,2.041128896692131,12.205722564288301
220729,60.0,66,3,14.685314685314685,37.41258741258741,8.052708638360176,81.30434782608695,24.097087378640776,99,46.464646464646464,1.0664661190872065,29.22212023864158
70922,176.0,158,6,23.056300268096514,38.51653261840929,3.5483870967741935,53.51520780125377,20.271767810026386,270,43.7037037037037,0.8502298299540341,93.57723577235772
2396732,550.0,277,10,0.2628120893561104,3.350854139290407,3.942181340341656,49.05216549052165,11.676548089591568,99,100.0,1.7121230074952059,7.814305820965546
668916,818.0,40,10,0.2682763246143528,3.2193158953722336,0.0,80.49686556768052,11.610850636302747,106,55.660377358490564,2.6157245453838747,15.668319979651532
516816,1147.0,1808,27,9.335170513262142,13.39993110575267,12.163416898792944,65.26270928462709,18.44039222432479,354,63.559322033898304,2.473027150862202,21.976645794550688
3777491,848.0,45,6,0.0,0.0,11.59039759939985,64.78082191780823,5.344509323789791,60,100.0,1.054112372471569,8.412692883764674
740743,1295.0,2011,35,7.436918990703852,30.996015936254977,11.746323529411764,99.14520547945206,12.048208816087362,195,64.1025641025641,3.4449194929955467,9.276815596248552
887561,189.0,375,10,20.64276885043263,4.8207663782447465,5.231866825208085,81.13698630136986,14.63372452130945,174,22.988505747126435,1.5331903948010333,15.874057067891112
1285373,1772.0,3006,67,4.457321149988857,7.087140628482282,15.489190996211278,54.82321362458349,13.13762892314517,296,100.0,3.1733201179735375,13.713305916175694
887561,326.0,336,7,4.571428571428571,9.857142857142858,7.142857142857142,3.619599578503688,0.9906272530641672,52,100.0,1.5331903948010333,15.874057067891112
887561,1180.0,810,15,2.214285714285714,3.785714285714286,7.741318891366678,83.36190897039329,16.864652243876275,262,59.16030534351145,1.5331903948010333,15.874057067891112
887561,1212.0,1979,37,6.398963730569948,4.119170984455959,7.763505855685682,80.93114871519384,11.722474387239009,312,49.03846153846154,1.5331903948010333,15.874057067891112
887561,860.0,1132,26,5.646890636168692,12.151536812008578,3.74468085106383,99.88838153221715,14.12085350546889,177,61.016949152542374,1.5331903948010333,15.874057067891112
887561,1163.0,2343,371,0.7827788649706457,6.196999347684279,5.149650202514334,84.00466336345089,9.412802090137165,763,6.159895150720838,1.5331903948010333,15.874057067891112
155910,2569.0,2660,77,1.7553384002895405,8.523344191096633,21.812552772305093,66.25861113310634,14.662344489223761,404,85.64356435643563,1.0320056442819576,43.85097263435542
887561,1466.0,5324,143,1.3376269507059697,28.015853356452812,12.905375388716125,80.11403184005923,13.357283950617283,662,27.945619335347434,1.5331903948010333,15.874057067891112
200610,1763.0,214,8,0.04666355576294914,0.09332711152589827,2.7998133457769483,52.68493150684932,4.4846082089552235,50,100.0,0.9844972832859777,70.07449267916773
887561,480.0,584,14,8.13424345847554,8.19112627986348,12.071211463308726,71.7351598173516,13.408250355618776,179,50.27932960893855,1.5331903948010333,15.874057067891112
887561,2992.0,545,0,0.0,0.04874878128046799,3.8968897494856587,68.70519797335335,11.89892752681183,408,71.56862745098039,1.5331903948010333,15.874057067891112
259195,3751.0,4316,110,2.528658125421443,26.652056641942007,11.895505081508764,69.04055229397694,10.721509370251562,524,96.18320610687023,1.0598198267713497,45.58512885509084
858535,124.0,384,10,12.63803680981595,12.63803680981595,5.765199161425576,42.02465753424657,18.9721706864564,168,59.523809523809526,2.3807998509088155,11.748211639874457
155910,1156.0,2071,27,5.8170280274986785,8.857747223691169,10.069211877651261,63.31643835616438,12.32888770338757,275,72.72727272727273,1.0320056442819576,43.85097263435542
858535,468.0,458,14,6.161429451632778,8.995686999383858,6.469500924214418,69.25778331257783,17.148936170212767,199,55.27638190954774,2.3807998509088155,11.748211639874457
