TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
休日に受診した患者延べ数,休日に受診した患者延べ数_うち診察後直ちに入院となった患者延べ数,夜間・時間外に受診した患者延べ数,夜間・時間外に受診した患者延べ数_うち診察後直ちに入院となった患者延べ数,救急車の受入件数,施設全体_医師_常勤,施設全体_医師_非常勤,,,,,,,,,,,,,うち、予定外の救急医療入院の患者（年間）,在棟患者延べ数（年間）,退棟患者数（年間）,新規入棟患者数（年間）.1,うち、院内の他病棟からの転棟（年間）,うち、家庭からの入院（年間）,うち、他の病院、診療所からの転院（年間）,うち、介護施設、福祉施設からの入院（年間）,うち、介護医療院からの入院（年間）,うち、院内の出生（年間）,うち、その他（年間）,構想区域人口
353,35,109,55,123,5,4,,,,,,,,,,,,,,,,,,,,,,,,
720,316,2050,1062,2448,232,309.1,,,,,,,,,,,,,,,,,,,,,,,,
720,316,2050,1062,2448,232,309.1,,,,,,,,,,,,,,,,,,,,,,,,
720,316,2050,1062,2448,232,309.1,,,,,,,,,,,,,,,,,,,,,,,,
720,316,2050,1062,2448,232,309.1,,,,,,,,,,,,,,,,,,,,,,,,
720,316,2050,1062,2448,232,309.1,,,,,,,,,,,,,,,,,,,,,,,,
720,316,2050,1062,2448,232,309.1,,,,,,,,,,,,,,,,,,,,,,,,
720,316,2050,1062,2448,232,309.1,,,,,,,,,,,,,,,,,,,,,,,,
720,316,2050,1062,2448,232,309,,,,,,,,,,,,,,,,,,,,,,,,
720,316,2050,1062,2448,232,309.1,,,,,,,,,,,,,,,,,,,,,,,,
720,316,2050,1062,2448,232,309.1,,,,,,,,,,,,,,,,,,,,,,,,
720,316,2050,1062,2448,232,309.1,,,,,,,,,,,,,,,,,,,,,,,,
720,316,2050,1062,2448,232,309.1,,,,,,,,,,,,,,,,,,,,,,,,
720,316,2050,1062,2448,232,309.1,,,,,,,,,,,,,,,,,,,,,,,,
720,316,2050,1062,2448,232,309.1,,,,,,,,,,,,,,,,,,,,,,,,
720,316,2050,1062,2448,232,309.1,,,,,,,,,,,,,,,,,,,,,,,,
720,316,2050,1062,2448,232,309.1,,,,,,,,,,,,,,,,,,,,,,,,
720,316,2050,1062,2448,232,309.1,,,,,,,,,,,,,,,,,,,,,,,,
720,316,2050,1062,2448,232,309,,,,,,,,,,,,,,,,,,,,,,,,
720,316,2050,1062,2448,232,309,,,,,,,,,,,,,,,,,,,,,,,,
720,316,2050,1062,2448,232,309,,,,,,,,,,,,,,,,,,,,,,,,
720,316,2050,1062,2448,232,309,,,,,,,,,,,,,,,,,,,,,,,,
720,316,2050,1062,2448,232,309,,,,,,,,,,,,,,,,,,,,,,,,
720,316,2050,1062,2448,232,309.1,,,,,,,,,,,,,,,,,,,,,,,,
104,0,60,0,20,12,35,,,,,,,,,,,,,,,,,,,,,,,,
80,0,60,0,0,4,2,,,,,,,,,,,,,,,,,,,,,,,,
80,0,60,0,0,4,2,,,,,,,,,,,,,,,,,,,,,,,,
80,0,60,0,0,4,2,,,,,,,,,,,,,,,,,,,,,,,,
583,45,115,45,211,0,0,,,,,,,,,,,,,,,,,,,,,,,,
6613,1020,6911,2302,6293,101,0.5,,,,,,,,,,,,,,,,,,,,,,,,
6613,1020,6911,2302,6293,101,0.5,,,,,,,,,,,,,,,,,,,,,,,,
6613,1020,6911,2302,6293,101,0.5,,,,,,,,,,,,,,,,,,,,,,,,
6613,1020,6911,2302,6293,101,0.5,,,,,,,,,,,,,,,,,,,,,,,,
6613,1020,6911,2302,6293,101,0.5,,,,,,,,,,,,,,,,,,,,,,,,
6613,1020,6911,2302,6293,101,0.5,,,,,,,,,,,,,,,,,,,,,,,,
6613,1020,6911,2302,6293,101,0.5,,,,,,,,,,,,,,,,,,,,,,,,
6613,1020,6911,2302,6293,101,0.5,,,,,,,,,,,,,,,,,,,,,,,,
6613,1020,6911,2302,6293,101,0.5,,,,,,,,,,,,,,,,,,,,,,,,
6613,1020,6911,2302,6293,101,0.5,,,,,,,,,,,,,,,,,,,,,,,,
6613,1020,6911,2302,6293,101,0.5,,,,,,,,,,,,,,,,,,,,,,,,
2522,0,226,0,55,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2522,0,226,0,55,0,0,,,,,,,,,,,,,,,,,,,,,,,,
153,60,312,131,444,16,0,,,,,,,,,,,,,,,,,,,,,,,,
153,60,312,131,444,16,0,,,,,,,,,,,,,,,,,,,,,,,,
153,60,312,131,444,16,0,,,,,,,,,,,,,,,,,,,,,,,,
153,60,312,131,444,16,0,,,,,,,,,,,,,,,,,,,,,,,,
20196,83,0,0,60,5,5.8,,,,,,,,,,,,,,,,,,,,,,,,
141,98,235,139,313,19,2,,,,,,,,,,,,,,,,,,,,,,,,
141,98,235,139,313,19,2.3,,,,,,,,,,,,,,,,,,,,,,,,
141,98,235,139,313,19,2.3,,,,,,,,,,,,,,,,,,,,,,,,
141,98,235,139,313,19,2.3,,,,,,,,,,,,,,,,,,,,,,,,
141,98,235,139,313,19,2.3,,,,,,,,,,,,,,,,,,,,,,,,
141,98,235,139,313,19,2.3,,,,,,,,,,,,,,,,,,,,,,,,
533,282,967,543,1815,35,0,,,,,,,,,,,,,,,,,,,,,,,,
533,282,967,543,1815,35,0,,,,,,,,,,,,,,,,,,,,,,,,
533,282,967,543,1815,35,0,,,,,,,,,,,,,,,,,,,,,,,,
533,282,967,543,1815,35,0,,,,,,,,,,,,,,,,,,,,,,,,
423,145,799,274,1148,11,2,,,,,,,,,,,,,,,,,,,,,,,,
423,145,799,274,1148,11,2.4,,,,,,,,,,,,,,,,,,,,,,,,
423,145,799,274,1148,11,2,,,,,,,,,,,,,,,,,,,,,,,,
423,145,799,274,1148,11,2.4,,,,,,,,,,,,,,,,,,,,,,,,
423,145,799,274,1148,11,2,,,,,,,,,,,,,,,,,,,,,,,,
2103,673,3106,1449,6829,95,19,,,,,,,,,,,,,,,,,,,,,,,,
2103,673,3106,1449,6829,95,19.1,,,,,,,,,,,,,,,,,,,,,,,,
2103,673,3106,1449,6829,95,19,,,,,,,,,,,,,,,,,,,,,,,,
2103,673,3106,1449,6829,95,19.1,,,,,,,,,,,,,,,,,,,,,,,,
2103,673,3106,1449,6829,95,19.1,,,,,,,,,,,,,,,,,,,,,,,,
2103,673,3106,1449,6829,95,19.1,,,,,,,,,,,,,,,,,,,,,,,,
2103,673,3106,1449,6829,95,19.1,,,,,,,,,,,,,,,,,,,,,,,,
2103,673,3106,1449,6829,95,19.1,,,,,,,,,,,,,,,,,,,,,,,,
2103,673,3106,1449,6829,95,19.1,,,,,,,,,,,,,,,,,,,,,,,,
2103,673,3106,1449,6829,95,19.1,,,,,,,,,,,,,,,,,,,,,,,,
2103,673,3106,1449,6829,95,19,,,,,,,,,,,,,,,,,,,,,,,,
2103,673,3106,1449,6829,95,19,,,,,,,,,,,,,,,,,,,,,,,,
2103,673,3106,1449,6829,95,19,,,,,,,,,,,,,,,,,,,,,,,,
2529,0,0,0,141,5,0.8,,,,,,,,,,,,,,,,,,,,,,,,
2529,0,0,0,141,5,0,,,,,,,,,,,,,,,,,,,,,,,,
1007,55,3475,60,236,11,2.4,,,,,,,,,,,,,,,,,,,,,,,,
1007,55,3475,60,236,11,2.4,,,,,,,,,,,,,,,,,,,,,,,,
1460,448,3302,954,3538,42,5.2,,,,,,,,,,,,,,,,,,,,,,,,
1460,448,3302,954,3538,42,5.2,,,,,,,,,,,,,,,,,,,,,,,,
1460,448,3302,954,3538,42,5.2,,,,,,,,,,,,,,,,,,,,,,,,
1460,448,3302,954,3538,42,5.2,,,,,,,,,,,,,,,,,,,,,,,,
1460,448,3302,954,3538,42,5,,,,,,,,,,,,,,,,,,,,,,,,
1460,448,3302,954,3538,42,5,,,,,,,,,,,,,,,,,,,,,,,,
82,35,55,30,60,10,2.1,,,,,,,,,,,,,,,,,,,,,,,,
82,35,55,30,60,10,2.1,,,,,,,,,,,,,,,,,,,,,,,,
82,35,55,30,60,10,2.1,,,,,,,,,,,,,,,,,,,,,,,,
82,20,151,25,41,7,1.1,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,11,3,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,11,3.5,,,,,,,,,,,,,,,,,,,,,,,,
20,0,0,0,0,3,2,,,,,,,,,,,,,,,,,,,,,,,,
20,0,0,0,0,3,2,,,,,,,,,,,,,,,,,,,,,,,,
20,0,0,0,0,3,2,,,,,,,,,,,,,,,,,,,,,,,,
20,0,0,0,0,3,2,,,,,,,,,,,,,,,,,,,,,,,,
20,0,0,0,0,3,2,,,,,,,,,,,,,,,,,,,,,,,,
20,0,0,0,0,3,2,,,,,,,,,,,,,,,,,,,,,,,,
0,0,138,55,79,16,0,,,,,,,,,,,,,,,,,,,,,,,,
0,0,138,55,79,16,0,,,,,,,,,,,,,,,,,,,,,,,,
0,0,138,55,79,16,0,,,,,,,,,,,,,,,,,,,,,,,,
0,0,138,55,79,16,0,,,,,,,,,,,,,,,,,,,,,,,,
0,0,138,55,79,16,0,,,,,,,,,,,,,,,,,,,,,,,,
120,66,184,139,555,19,0,,,,,,,,,,,,,,,,,,,,,,,,
120,66,184,139,555,19,0,,,,,,,,,,,,,,,,,,,,,,,,
120,66,184,139,555,19,0,,,,,,,,,,,,,,,,,,,,,,,,
120,66,184,139,555,19,0,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,5,1,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,5,1,,,,,,,,,,,,,,,,,,,,,,,,
1913,396,1622,591,1341,65,2.3,,,,,,,,,,,,,,,,,,,,,,,,
1913,396,1622,591,1341,65,2.3,,,,,,,,,,,,,,,,,,,,,,,,
1913,396,1622,591,1341,65,2.3,,,,,,,,,,,,,,,,,,,,,,,,
1913,396,1622,591,1341,65,2.3,,,,,,,,,,,,,,,,,,,,,,,,
1913,396,1622,591,1341,65,2.3,,,,,,,,,,,,,,,,,,,,,,,,
1913,396,1622,591,1341,65,2.3,,,,,,,,,,,,,,,,,,,,,,,,
1913,396,1622,591,1341,65,2.3,,,,,,,,,,,,,,,,,,,,,,,,
1913,396,1622,591,1341,65,2.3,,,,,,,,,,,,,,,,,,,,,,,,
1913,396,1622,591,1341,65,2.3,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,6,2,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,6,2,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,6,2,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,6,2,,,,,,,,,,,,,,,,,,,,,,,,
478,0,5,0,20,5,2,,,,,,,,,,,,,,,,,,,,,,,,
478,0,5,0,20,5,2,,,,,,,,,,,,,,,,,,,,,,,,
478,0,5,0,20,5,2,,,,,,,,,,,,,,,,,,,,,,,,
204,65,718,216,1672,16,0.7,,,,,,,,,,,,,,,,,,,,,,,,
204,65,718,216,1672,16,0.7,,,,,,,,,,,,,,,,,,,,,,,,
204,65,718,216,1672,16,0.7,,,,,,,,,,,,,,,,,,,,,,,,
204,65,718,216,1672,16,0,,,,,,,,,,,,,,,,,,,,,,,,
99,60,292,160,45,8,1.3,,,,,,,,,,,,,,,,,,,,,,,,
123,0,47,0,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,
123,0,47,0,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,
123,0,47,0,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,
123,0,47,0,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,
123,0,47,0,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,
459,243,0,0,210,76,3.8,,,,,,,,,,,,,,,,,,,,,,,,
459,243,0,0,210,76,3.8,,,,,,,,,,,,,,,,,,,,,,,,
459,243,0,0,210,76,3.8,,,,,,,,,,,,,,,,,,,,,,,,
459,243,0,0,210,76,3.8,,,,,,,,,,,,,,,,,,,,,,,,
459,243,0,0,210,76,3.8,,,,,,,,,,,,,,,,,,,,,,,,
459,243,0,0,210,76,3.8,,,,,,,,,,,,,,,,,,,,,,,,
459,243,0,0,210,76,3.8,,,,,,,,,,,,,,,,,,,,,,,,
459,243,0,0,210,76,3.8,,,,,,,,,,,,,,,,,,,,,,,,
459,243,0,0,210,76,3.8,,,,,,,,,,,,,,,,,,,,,,,,
459,243,0,0,210,76,3.8,,,,,,,,,,,,,,,,,,,,,,,,
459,243,0,0,210,76,3.8,,,,,,,,,,,,,,,,,,,,,,,,
215,45,437,66,305,11,0,,,,,,,,,,,,,,,,,,,,,,,,
215,45,437,66,305,11,0,,,,,,,,,,,,,,,,,,,,,,,,
60,25,55,40,61,10,4,,,,,,,,,,,,,,,,,,,,,,,,
60,25,55,40,61,10,4,,,,,,,,,,,,,,,,,,,,,,,,
60,25,55,40,61,10,4,,,,,,,,,,,,,,,,,,,,,,,,
902,286,296,70,497,42,3,,,,,,,,,,,,,,,,,,,,,,,,
902,286,296,70,497,42,3,,,,,,,,,,,,,,,,,,,,,,,,
902,286,296,70,497,42,3.3,,,,,,,,,,,,,,,,,,,,,,,,
902,286,296,70,497,42,3.3,,,,,,,,,,,,,,,,,,,,,,,,
902,286,296,70,497,42,3.3,,,,,,,,,,,,,,,,,,,,,,,,
902,286,296,70,497,42,3.3,,,,,,,,,,,,,,,,,,,,,,,,
902,286,296,70,497,42,3.3,,,,,,,,,,,,,,,,,,,,,,,,
902,286,296,70,497,42,3.3,,,,,,,,,,,,,,,,,,,,,,,,
902,286,296,70,497,42,3.3,,,,,,,,,,,,,,,,,,,,,,,,
902,286,296,70,497,42,3,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,6,2,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,6,2,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,6,2,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,6,2,,,,,,,,,,,,,,,,,,,,,,,,
91,60,67,65,231,30,0.5,,,,,,,,,,,,,,,,,,,,,,,,
91,60,67,65,231,30,0.5,,,,,,,,,,,,,,,,,,,,,,,,
91,60,67,65,231,30,0.5,,,,,,,,,,,,,,,,,,,,,,,,
91,60,67,65,231,30,0.5,,,,,,,,,,,,,,,,,,,,,,,,
91,60,67,65,231,30,0.5,,,,,,,,,,,,,,,,,,,,,,,,
91,60,67,65,231,30,0.5,,,,,,,,,,,,,,,,,,,,,,,,
91,60,67,65,231,30,0.5,,,,,,,,,,,,,,,,,,,,,,,,
67,0,0,0,20,2,1,,,,,,,,,,,,,,,,,,,,,,,,
67,0,0,0,20,2,1,,,,,,,,,,,,,,,,,,,,,,,,
45,5,50,25,60,7,2.8,,,,,,,,,,,,,,,,,,,,,,,,
45,5,50,25,60,7,2.8,,,,,,,,,,,,,,,,,,,,,,,,
45,5,50,25,60,7,2,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,
379,30,89,15,170,24,12.9,,,,,,,,,,,,,,,,,,,,,,,,
379,30,89,15,170,24,12.9,,,,,,,,,,,,,,,,,,,,,,,,
379,30,89,15,170,24,12.9,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,
771,211,1507,444,1654,8,5,,,,,,,,,,,,,,,,,,,,,,,,
771,211,1507,444,1654,8,5,,,,,,,,,,,,,,,,,,,,,,,,
771,211,1507,444,1654,8,5,,,,,,,,,,,,,,,,,,,,,,,,
1947,586,1317,524,1845,69,5.4,,,,,,,,,,,,,,,,,,,,,,,,
1947,586,1317,524,1845,69,5.4,,,,,,,,,,,,,,,,,,,,,,,,
1947,586,1317,524,1845,69,5.4,,,,,,,,,,,,,,,,,,,,,,,,
1947,586,1317,524,1845,69,5.4,,,,,,,,,,,,,,,,,,,,,,,,
1947,586,1317,524,1845,69,5.4,,,,,,,,,,,,,,,,,,,,,,,,
1947,586,1317,524,1845,69,5.4,,,,,,,,,,,,,,,,,,,,,,,,
1947,586,1317,524,1845,69,5.4,,,,,,,,,,,,,,,,,,,,,,,,
1947,586,1317,524,1845,69,5,,,,,,,,,,,,,,,,,,,,,,,,
1947,586,1317,524,1845,69,5,,,,,,,,,,,,,,,,,,,,,,,,
32,5,0,0,10,2,0,,,,,,,,,,,,,,,,,,,,,,,,
32,5,0,0,10,2,0,,,,,,,,,,,,,,,,,,,,,,,,
105,35,74,55,120,17,2.4,,,,,,,,,,,,,,,,,,,,,,,,
105,35,74,55,120,17,2,,,,,,,,,,,,,,,,,,,,,,,,
105,35,74,55,120,17,2,,,,,,,,,,,,,,,,,,,,,,,,
105,35,74,55,120,17,2,,,,,,,,,,,,,,,,,,,,,,,,
105,35,74,55,120,17,2,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,13,2,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,13,2,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,13,2,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,13,2,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,13,2,,,,,,,,,,,,,,,,,,,,,,,,
30,0,44,0,15,7,3,,,,,,,,,,,,,,,,,,,,,,,,
30,0,44,0,15,7,3,,,,,,,,,,,,,,,,,,,,,,,,
30,0,44,0,15,7,3,,,,,,,,,,,,,,,,,,,,,,,,
30,0,44,0,15,7,3,,,,,,,,,,,,,,,,,,,,,,,,
819,60,40,15,79,8,0.5,,,,,,,,,,,,,,,,,,,,,,,,
187,10,171,20,75,21,2,,,,,,,,,,,,,,,,,,,,,,,,
187,10,171,20,75,21,2,,,,,,,,,,,,,,,,,,,,,,,,
187,10,171,20,75,21,2,,,,,,,,,,,,,,,,,,,,,,,,
187,10,171,20,75,21,2,,,,,,,,,,,,,,,,,,,,,,,,
187,10,171,20,75,21,2,,,,,,,,,,,,,,,,,,,,,,,,
136,35,66,55,203,0,0,,,,,,,,,,,,,,,,,,,,,,,,
136,35,66,55,203,0,0,,,,,,,,,,,,,,,,,,,,,,,,
20,0,14,0,5,3,0.7,,,,,,,,,,,,,,,,,,,,,,,,
1947,544,1920,784,3063,101,3,,,,,,,,,,,,,,,,,,,,,,,,
1947,544,1920,784,3063,101,3,,,,,,,,,,,,,,,,,,,,,,,,
1947,544,1920,784,3063,101,3,,,,,,,,,,,,,,,,,,,,,,,,
1947,544,1920,784,3063,101,3,,,,,,,,,,,,,,,,,,,,,,,,
1947,544,1920,784,3063,101,3,,,,,,,,,,,,,,,,,,,,,,,,
1947,544,1920,784,3063,101,3,,,,,,,,,,,,,,,,,,,,,,,,
1947,544,1920,784,3063,101,3,,,,,,,,,,,,,,,,,,,,,,,,
1947,544,1920,784,3063,101,3,,,,,,,,,,,,,,,,,,,,,,,,
1947,544,1920,784,3063,101,3,,,,,,,,,,,,,,,,,,,,,,,,
1947,544,1920,784,3063,101,3,,,,,,,,,,,,,,,,,,,,,,,,
1947,544,1920,784,3063,101,3,,,,,,,,,,,,,,,,,,,,,,,,
86,0,0,0,5,3,3.3,,,,,,,,,,,,,,,,,,,,,,,,
86,0,0,0,5,3,3,,,,,,,,,,,,,,,,,,,,,,,,
86,0,0,0,5,3,3,,,,,,,,,,,,,,,,,,,,,,,,
60,10,493,65,210,41,0.7,,,,,,,,,,,,,,,,,,,,,,,,
60,10,493,65,210,41,0.7,,,,,,,,,,,,,,,,,,,,,,,,
60,10,493,65,210,41,0,,,,,,,,,,,,,,,,,,,,,,,,
45,15,346,55,229,6,1,,,,,,,,,,,,,,,,,,,,,,,,
45,15,346,55,229,6,1,,,,,,,,,,,,,,,,,,,,,,,,
859,176,1173,329,1653,12,0,,,,,,,,,,,,,,,,,,,,,,,,
859,176,1173,329,1653,12,0,,,,,,,,,,,,,,,,,,,,,,,,
859,176,1173,329,1653,12,0,,,,,,,,,,,,,,,,,,,,,,,,
141,25,45,15,227,11,2.9,,,,,,,,,,,,,,,,,,,,,,,,
141,25,45,15,227,11,2.9,,,,,,,,,,,,,,,,,,,,,,,,
141,25,45,15,227,11,2.9,,,,,,,,,,,,,,,,,,,,,,,,
141,25,45,15,227,11,2.9,,,,,,,,,,,,,,,,,,,,,,,,
141,25,45,15,227,11,2.9,,,,,,,,,,,,,,,,,,,,,,,,
304,99,432,153,598,13,3,,,,,,,,,,,,,,,,,,,,,,,,
304,99,432,153,598,13,3,,,,,,,,,,,,,,,,,,,,,,,,
304,99,432,153,598,13,3,,,,,,,,,,,,,,,,,,,,,,,,
304,99,432,153,598,13,3,,,,,,,,,,,,,,,,,,,,,,,,
304,99,432,153,598,13,3,,,,,,,,,,,,,,,,,,,,,,,,
140,55,437,126,861,14,1.8,,,,,,,,,,,,,,,,,,,,,,,,
140,55,437,126,861,14,1.8,,,,,,,,,,,,,,,,,,,,,,,,
541,60,131,50,251,9,0,,,,,,,,,,,,,,,,,,,,,,,,
541,60,131,50,251,9,0,,,,,,,,,,,,,,,,,,,,,,,,
25,0,25,0,60,13,2,,,,,,,,,,,,,,,,,,,,,,,,
25,0,25,0,60,13,2,,,,,,,,,,,,,,,,,,,,,,,,
25,0,25,0,60,13,2,,,,,,,,,,,,,,,,,,,,,,,,
25,0,25,0,60,13,2.1,,,,,,,,,,,,,,,,,,,,,,,,
25,0,25,0,60,13,2,,,,,,,,,,,,,,,,,,,,,,,,
25,0,25,0,60,13,2,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,3,2,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,3,2,,,,,,,,,,,,,,,,,,,,,,,,
10,0,0,0,0,17,4,,,,,,,,,,,,,,,,,,,,,,,,
10,0,0,0,0,17,4,,,,,,,,,,,,,,,,,,,,,,,,
10,0,0,0,0,17,4,,,,,,,,,,,,,,,,,,,,,,,,
10,0,0,0,0,17,4,,,,,,,,,,,,,,,,,,,,,,,,
10,0,0,0,0,17,4,,,,,,,,,,,,,,,,,,,,,,,,
10,0,0,0,0,17,4,,,,,,,,,,,,,,,,,,,,,,,,
10,0,0,0,0,17,4,,,,,,,,,,,,,,,,,,,,,,,,
10,0,0,0,0,17,4,,,,,,,,,,,,,,,,,,,,,,,,
10,0,0,0,0,17,4,,,,,,,,,,,,,,,,,,,,,,,,
10,0,0,0,0,17,4,,,,,,,,,,,,,,,,,,,,,,,,
911,569,1276,721,2236,80,35.2,,,,,,,,,,,,,,,,,,,,,,,,
911,569,1276,721,2236,80,35.2,,,,,,,,,,,,,,,,,,,,,,,,
911,569,1276,721,2236,80,35.2,,,,,,,,,,,,,,,,,,,,,,,,
911,569,1276,721,2236,80,35.2,,,,,,,,,,,,,,,,,,,,,,,,
911,569,1276,721,2236,80,35.2,,,,,,,,,,,,,,,,,,,,,,,,
911,569,1276,721,2236,80,35,,,,,,,,,,,,,,,,,,,,,,,,
911,569,1276,721,2236,80,35.2,,,,,,,,,,,,,,,,,,,,,,,,
911,569,1276,721,2236,80,35,,,,,,,,,,,,,,,,,,,,,,,,
911,569,1276,721,2236,80,35,,,,,,,,,,,,,,,,,,,,,,,,
911,569,1276,721,2236,80,35.2,,,,,,,,,,,,,,,,,,,,,,,,
911,569,1276,721,2236,80,35,,,,,,,,,,,,,,,,,,,,,,,,
911,569,1276,721,2236,80,35,,,,,,,,,,,,,,,,,,,,,,,,
911,569,1276,721,2236,80,35,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,9,1,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,9,1,,,,,,,,,,,,,,,,,,,,,,,,
680,375,591,223,1092,17,0,,,,,,,,,,,,,,,,,,,,,,,,
680,375,591,223,1092,17,0.4,,,,,,,,,,,,,,,,,,,,,,,,
680,375,591,223,1092,17,0,,,,,,,,,,,,,,,,,,,,,,,,
680,375,591,223,1092,17,0.4,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
343,95,1317,405,2391,50,4.6,,,,,,,,,,,,,,,,,,,,,,,,
343,95,1317,405,2391,50,4.6,,,,,,,,,,,,,,,,,,,,,,,,
343,95,1317,405,2391,50,4.6,,,,,,,,,,,,,,,,,,,,,,,,
343,95,1317,405,2391,50,4.6,,,,,,,,,,,,,,,,,,,,,,,,
343,95,1317,405,2391,50,4.6,,,,,,,,,,,,,,,,,,,,,,,,
343,95,1317,405,2391,50,4,,,,,,,,,,,,,,,,,,,,,,,,
343,95,1317,405,2391,50,4,,,,,,,,,,,,,,,,,,,,,,,,
66,40,75,45,94,3,6.5,,,,,,,,,,,,,,,,,,,,,,,,
66,40,75,45,94,3,6.5,,,,,,,,,,,,,,,,,,,,,,,,
66,40,75,45,94,3,6,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,55,8,0,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,55,8,0,,,,,,,,,,,,,,,,,,,,,,,,
614,217,500,239,719,26,3,,,,,,,,,,,,,,,,,,,,,,,,
614,217,500,239,719,26,3.1,,,,,,,,,,,,,,,,,,,,,,,,
614,217,500,239,719,26,3.1,,,,,,,,,,,,,,,,,,,,,,,,
614,217,500,239,719,26,3,,,,,,,,,,,,,,,,,,,,,,,,
614,217,500,239,719,26,3,,,,,,,,,,,,,,,,,,,,,,,,
60,25,20,15,10,4,1,,,,,,,,,,,,,,,,,,,,,,,,
43,0,0,0,35,7,5.3,,,,,,,,,,,,,,,,,,,,,,,,
43,0,0,0,35,7,5.3,,,,,,,,,,,,,,,,,,,,,,,,
43,0,0,0,35,7,5,,,,,,,,,,,,,,,,,,,,,,,,
25,15,20,10,54,5,4,,,,,,,,,,,,,,,,,,,,,,,,
25,15,20,10,54,5,4.7,,,,,,,,,,,,,,,,,,,,,,,,
25,15,20,10,54,5,4,,,,,,,,,,,,,,,,,,,,,,,,
195,50,727,133,653,6,0,,,,,,,,,,,,,,,,,,,,,,,,
195,50,727,133,653,6,0.5,,,,,,,,,,,,,,,,,,,,,,,,
120,65,63,50,71,5,0,,,,,,,,,,,,,,,,,,,,,,,,
72,10,40,35,55,17,0.2,,,,,,,,,,,,,,,,,,,,,,,,
72,10,40,35,55,17,0.2,,,,,,,,,,,,,,,,,,,,,,,,
72,10,40,35,55,17,0,,,,,,,,,,,,,,,,,,,,,,,,
72,10,40,35,55,17,0,,,,,,,,,,,,,,,,,,,,,,,,
72,10,40,35,55,17,0,,,,,,,,,,,,,,,,,,,,,,,,
72,10,40,35,55,17,0,,,,,,,,,,,,,,,,,,,,,,,,
72,10,40,35,55,17,0,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,5,3,0,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,5,3,0,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,77,2,1.8,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,7,5,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,7,5,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,7,5,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,7,5,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,7,5,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,7,5,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,7,5,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,35,0,0,,,,,,,,,,,,,,,,,,,,,,,,
